speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time
6.9,0.8,25.4,1519,1246,0.82,29,1221,35.4,102,37,71.4,22.016666666666666,21
7,0.8,25.1,1498,1214,0.81,23,1443,33.7,100,39,72.8,22.05,21.033333333333335
7.1,0.8,25.9,1548,1239,0.8,35,1022,35.7,101,38,71.2,22.083333333333332,21.066666666666666
7.1,0.8,23.9,1431,1183,0.83,37,916,33.7,103,37,72.8,22.116666666666667,21.1
7.1,0.8,24,1436,1149,0.8,34,927,31.4,102,37,74.6,22.15,21.133333333333333
7,0.8,29.4,1759,1405,0.8,35,1135,40,101,37,67.7,22.166666666666668,21.15
7.1,0.8,25.6,1529,1240,0.81,31,1180,36.1,102,37,70.9,22.2,21.183333333333334
7,0.8,26.7,1593,1334,0.84,33,1187,38.9,104,35,68.6,22.233333333333334,21.216666666666665
7.1,0.8,24.7,1474,1225,0.83,35,1024,35.5,102,37,71.3,22.266666666666666,21.25
7.1,0.8,27.9,1668,1372,0.82,36,1102,39.8,103,37,67.9,22.283333333333335,21.266666666666666
7.1,0.8,25.5,1526,1293,0.85,39,988,39,105,36,68.5,22.316666666666666,21.3
7.1,0.8,24.6,1470,1261,0.86,32,1131,36.5,103,37,70.6,22.35,21.333333333333332
7.1,0.8,27.6,1648,1437,0.87,24,1707,41.6,105,36,66.4,22.383333333333333,21.366666666666667
7.1,0.8,15.6,931,694,0.75,20,833,16.6,91,44,86.6,22.433333333333334,21.416666666666668
7.3,0.8,30.2,1807,1418,0.78,33,1183,39.4,99,38,68.2,22.466666666666665,21.45
7.1,0.8,30.5,1825,1493,0.82,25,1706,43,102,37,65.3,22.5,21.483333333333334
7.3,0.8,27.4,1638,1374,0.84,35,1147,40.5,103,37,67.3,22.533333333333335,21.516666666666666
7.1,0.8,23.6,1413,1213,0.86,36,1003,35.8,105,36,71.1,22.566666666666666,21.55
7.1,0.8,28.1,1681,1412,0.84,36,1123,40.6,103,37,67.2,22.6,21.583333333333332
7.3,0.8,24.5,1466,1244,0.85,38,964,36.1,103,37,70.8,22.616666666666667,21.6
7.1,0.8,26.6,1588,1338,0.84,41,968,39.5,103,37,68.1,22.65,21.633333333333333
7.3,0.8,19.7,1177,946,0.8,55,532,29.3,100,39,76.4,22.666666666666668,21.65
7.3,0.8,25.9,1547,1274,0.82,37,995,36.4,103,37,70.6,22.683333333333334,21.666666666666668
7.3,0.8,30.1,1802,1506,0.84,26,1658,43.2,103,38,65.1,22.733333333333334,21.716666666666665
7.3,0.8,25.5,1526,1309,0.86,34,1107,37.7,103,37,69.6,22.75,21.733333333333334
7.3,0.8,25.8,1542,1299,0.84,36,1013,36.8,102,38,70.3,22.783333333333335,21.766666666666666
7.4,0.8,27.8,1664,1400,0.84,34,1146,39.3,102,38,68.3,22.816666666666666,21.8
7.5,0.8,25.5,1524,1319,0.87,23,1690,38.1,105,37,69.2,22.85,21.833333333333332
7.4,0.8,24.5,1464,1267,0.87,33,1128,36.8,104,37,70.3,22.883333333333333,21.866666666666667
7.5,0.8,21.7,1300,1058,0.81,28,942,26,98,41,79,22.916666666666668,21.9
7.5,0.8,32.3,1931,1589,0.82,38,1171,44.8,101,38,63.9,22.95,21.933333333333334
7.5,0.8,30.4,1817,1561,0.86,44,1040,45.6,104,37,63.2,22.966666666666665,21.95
7.6,0.8,26.9,1609,1400,0.87,24,1738,42.4,106,36,65.8,23.016666666666666,22
7.6,0.8,27.2,1627,1454,0.89,42,1034,43.4,106,36,65,23.033333333333335,22.016666666666666
7.5,0.8,26,1555,1396,0.9,41,1000,41.1,105,37,66.9,23.066666666666666,22.05
7.6,0.8,30.2,1803,1560,0.87,38,1179,44.5,103,38,64.1,23.083333333333332,22.066666666666666
7.5,0.8,24.3,1450,1258,0.87,37,955,35.4,101,39,71.5,23.116666666666667,22.1
7.6,0.8,28.7,1718,1482,0.86,26,1636,42,104,37,66.2,23.15,22.133333333333333
7.6,0.8,25.4,1517,1320,0.87,31,1202,36.8,103,38,70.3,23.183333333333334,22.166666666666668
7.6,0.8,27.7,1655,1386,0.84,39,1019,39.7,101,39,68,23.216666666666665,22.2
7.6,0.8,28.6,1710,1495,0.87,22,1859,41.6,102,39,66.4,23.25,22.233333333333334
7.6,0.8,26.9,1610,1420,0.88,37,1102,40.6,104,38,67.3,23.283333333333335,22.266666666666666
7.8,0.8,27.3,1631,1452,0.89,42,1021,42.9,105,37,65.4,23.316666666666666,22.3
7.9,0.8,27.8,1665,1505,0.9,39,1131,44.6,106,37,64,23.333333333333332,22.316666666666666
7.8,0.8,27.8,1662,1507,0.91,40,1113,44.2,106,37,64.3,23.366666666666667,22.35
7.6,0.8,25.1,1503,1368,0.91,39,1041,41.1,107,36,66.9,23.383333333333333,22.366666666666667
7.8,0.8,25.2,1507,1370,0.91,32,1220,39.3,105,37,68.3,23.416666666666668,22.4
7.6,0.8,27.4,1641,1472,0.9,32,1316,42.7,106,36,65.6,23.45,22.433333333333334
7.6,0.8,26.2,1564,1416,0.91,34,1178,40.4,106,37,67.4,23.483333333333334,22.466666666666665
7.6,0.8,27.9,1667,1500,0.9,26,1559,40.9,102,39,67,23.516666666666666,22.5
7.8,0.8,26,1553,1408,0.91,36,1125,39.9,106,37,67.8,23.55,22.533333333333335
8,0.8,30.1,1798,1589,0.88,39,1137,44.6,103,38,64,23.566666666666666,22.55
8,0.8,28,1676,1532,0.91,28,1525,43.4,105,37,65,23.6,22.583333333333332
7.8,0.8,17.7,1058,855,0.81,24,835,19.7,92,45,84.1,23.65,22.633333333333333
7.8,0.8,35.1,2099,1801,0.86,31,1550,48.4,101,39,60.9,23.683333333333334,22.666666666666668
7.9,0.8,32.4,1939,1746,0.9,34,1484,50.3,105,37,59.4,23.7,22.683333333333334
7.9,0.8,26.3,1574,1480,0.94,34,1294,44.1,108,35,64.4,23.733333333333334,22.716666666666665
7.8,0.8,28,1672,1515,0.91,34,1241,42.3,105,38,65.9,23.766666666666666,22.75
8,0.8,28.4,1699,1507,0.89,36,1194,42.4,104,38,65.8,23.8,22.783333333333335
7.8,0.8,30.7,1833,1639,0.89,37,1222,45.5,103,39,63.3,23.816666666666666,22.8
7.9,0.8,27.3,1635,1485,0.91,34,1240,42.3,105,37,65.9,23.85,22.833333333333332
8,0.8,30.2,1803,1654,0.92,26,1716,45.4,104,39,63.4,23.883333333333333,22.866666666666667
8,0.8,27.7,1657,1573,0.95,42,1098,45.8,106,37,63.1,23.916666666666668,22.9
8,0.8,29.6,1767,1671,0.95,41,1163,47.5,105,38,61.7,23.933333333333334,22.916666666666668
8,0.8,26.4,1578,1502,0.95,26,1660,42.7,106,38,65.5,23.983333333333334,22.966666666666665
7.9,0.8,26.1,1560,1451,0.93,34,1212,40.6,105,38,67.2,24,22.983333333333334
7.9,1,27.9,1670,1539,0.92,35,1174,41.4,104,39,66.6,24.033333333333335,23.016666666666666
7.9,1.2,30.9,1846,1671,0.9,36,1274,45.8,103,39,63.1,24.066666666666666,23.05
8.1,1.2,26.7,1595,1462,0.92,37,1081,40.3,103,39,67.5,24.083333333333332,23.066666666666666
8,1.2,29.9,1787,1642,0.92,27,1704,45.9,105,38,63,24.133333333333333,23.116666666666667
8.1,1.2,25.6,1532,1422,0.93,38,1092,41.2,106,38,66.8,24.15,23.133333333333333
8,1.2,29.7,1775,1625,0.92,38,1200,45,104,39,63.7,24.183333333333334,23.166666666666668
7.9,1.2,27.9,1671,1563,0.94,35,1260,43.7,103,39,64.7,24.2,23.183333333333334
8,1.2,27.8,1662,1544,0.93,24,1812,43,106,38,65.3,24.25,23.233333333333334
8,1.2,30.5,1821,1705,0.94,40,1180,47.2,104,39,61.9,24.266666666666666,23.25
7.9,1.9,27.6,1652,1576,0.95,43,1081,46,107,37,62.9,24.3,23.283333333333335
7.9,2.1,30.4,1818,1774,0.98,40,1263,50.5,106,37,59.2,24.316666666666666,23.3
8,2.1,28.3,1692,1636,0.97,36,1285,46.7,106,38,62.3,24.35,23.333333333333332
7.9,2.1,28.2,1685,1652,0.98,37,1284,47.6,108,37,61.6,24.383333333333333,23.366666666666667
8,2.1,27.1,1618,1611,1,46,1053,48.2,109,36,61.1,24.4,23.383333333333333
8.1,2.1,29.3,1754,1732,0.99,41,1230,50.2,108,37,59.5,24.416666666666668,23.4
7.9,2.1,20.6,1231,1084,0.88,23,1030,24,96,44,80.7,24.466666666666665,23.45
8.1,2.1,33.9,2028,1853,0.91,31,1581,49.4,102,40,60.2,24.5,23.483333333333334
7.9,2.2,30.3,1810,1732,0.96,31,1526,48,106,38,61.3,24.533333333333335,23.516666666666666
8.1,2.4,29.9,1788,1757,0.98,43,1184,50.4,107,37,59.3,24.55,23.533333333333335
8,2.4,29.7,1775,1751,0.99,41,1251,50.7,108,37,59.1,24.583333333333332,23.566666666666666
8,2.4,28,1675,1667,1,38,1263,48.3,107,38,61.1,24.6,23.583333333333332
7.9,2.4,30.3,1809,1802,1,39,1327,51.4,107,37,58.5,24.633333333333333,23.616666666666667
7.9,2.4,28.6,1709,1702,1,30,1625,48.3,106,38,61.1,24.666666666666668,23.65
8,2.4,27.8,1662,1641,0.99,34,1339,45.1,107,38,63.6,24.7,23.683333333333334
8.1,2.4,30.5,1822,1746,0.96,39,1219,47.8,105,39,61.4,24.716666666666665,23.7
7.9,2.4,30.4,1819,1770,0.97,28,1748,48.6,106,39,60.8,24.75,23.733333333333334
8,2.4,29.7,1774,1762,0.99,40,1244,49.8,107,37,59.8,24.783333333333335,23.766666666666666
8,3,29.2,1747,1760,1.01,43,1184,51.1,108,37,58.8,24.8,23.783333333333335
8,3.2,29.9,1786,1790,1,34,1465,49.7,107,38,59.9,24.833333333333332,23.816666666666666
7.9,3.2,28.9,1729,1754,1.01,36,1369,49.5,106,39,60.1,24.866666666666667,23.85
8,3.2,29.3,1753,1736,0.99,28,1706,47.8,105,39,61.4,24.9,23.883333333333333
8.1,3.2,27.2,1628,1796,1.1,41,1254,51.5,108,38,58.4,24.916666666666668,23.9
8.1,3.2,30.8,1840,1883,1.02,42,1256,53.1,107,38,57.2,24.95,23.933333333333334
7.9,3.2,28.8,1724,1738,1.01,39,1259,49.1,107,38,60.4,24.966666666666665,23.95
8,3.2,29.6,1771,1778,1,42,1193,50.4,107,38,59.3,25,23.983333333333334
7.9,3.2,29.4,1759,1743,0.99,26,1836,47.3,104,40,61.8,25.033333333333335,24.016666666666666
8,3.2,29.2,1748,1723,0.99,44,1095,48.3,106,39,61,25.05,24.033333333333335
7.9,3.2,30.5,1821,1807,0.99,43,1143,49,104,40,60.5,25.083333333333332,24.066666666666666
8,3.2,30.3,1811,1790,0.99,38,1272,48.6,105,39,60.8,25.1,24.083333333333332
7.9,3.2,29.3,1749,1740,0.99,37,1265,47.1,104,40,62,25.133333333333333,24.116666666666667
8,3.2,28.3,1693,1679,0.99,41,1149,46.9,106,39,62.2,25.15,24.133333333333333
7.9,3.2,31,1854,1874,1.01,36,1438,51.3,106,39,58.6,25.183333333333334,24.166666666666668
8.1,3.2,30,1794,1838,1.02,37,1359,50.3,106,39,59.4,25.216666666666665,24.2
8,3.2,28.3,1693,1699,1,36,1309,46.7,106,39,62.3,25.233333333333334,24.216666666666665
8,3.2,30.6,1828,1864,1.02,39,1289,50.9,107,39,58.9,25.266666666666666,24.25
7.9,3.6,29.5,1761,1795,1.02,30,1646,48.6,106,40,60.8,25.3,24.283333333333335
7.9,3.8,29.3,1751,1834,1.05,41,1267,51.7,108,38,58.3,25.316666666666666,24.3
8.1,3.9,28.1,1679,1759,1.05,38,1282,48.1,108,38,61.2,25.35,24.333333333333332
8,3.9,31.2,1864,1952,1.05,37,1433,53.4,106,39,56.9,25.383333333333333,24.366666666666667
8.1,3.9,28.9,1729,1798,1.04,32,1518,49,107,39,60.5,25.4,24.383333333333333
7.9,3.9,30.7,1838,1929,1.05,43,1240,53.5,108,39,56.8,25.433333333333334,24.416666666666668
7.9,3.9,30,1794,1895,1.06,42,1263,53,108,39,57.3,25.45,24.433333333333334
7.9,3.9,30.7,1833,1932,1.05,31,1693,53.2,107,39,57.1,25.483333333333334,24.466666666666665
8.1,3.9,29.3,1751,1860,1.06,39,1314,51.5,108,39,58.4,25.516666666666666,24.5
7.9,3.9,28.9,1730,1846,1.07,41,1255,50.9,108,39,59,25.533333333333335,24.516666666666666
8.1,4.7,29.8,1781,1908,1.07,42,1273,53.4,108,38,56.9,25.566666666666666,24.55
8,4.8,29,1731,1885,1.09,40,1312,52.5,108,38,57.7,25.583333333333332,24.566666666666666
7.9,4.8,30.7,1837,1935,1.05,32,1664,52.8,107,39,57.4,25.616666666666667,24.6
8,4.8,28.8,1720,1808,1.05,41,1238,50.9,108,39,58.9,25.65,24.633333333333333
7.9,4.8,30.8,1838,1964,1.07,40,1352,53.7,107,39,56.7,25.666666666666668,24.65
8.1,4.8,29.3,1754,1874,1.07,40,1308,52.3,109,38,57.8,25.7,24.683333333333334
7.9,4.8,29.5,1765,1907,1.08,42,1253,52.9,108,39,57.3,25.716666666666665,24.7
7.9,4.8,30.6,1828,1932,1.06,34,1583,53.7,108,39,56.7,25.75,24.733333333333334
7.9,4.8,29.3,1753,1867,1.07,38,1393,52.9,109,38,57.3,25.766666666666666,24.75
8.1,4.8,29.7,1774,1904,1.07,43,1249,53.9,109,38,56.5,25.8,24.783333333333335
8,4.8,30,1792,1949,1.09,44,1233,54.8,108,39,55.8,25.816666666666666,24.8
8,4.8,30.1,1800,1902,1.06,28,1795,50.1,106,40,59.6,25.85,24.833333333333332
7.9,4.8,29.5,1762,1894,1.07,43,1243,52.9,108,39,57.3,25.883333333333333,24.866666666666667
8,4.8,29.6,1768,1901,1.08,42,1267,53.2,108,39,57.1,25.9,24.883333333333333
7.9,4.8,21.9,1312,1259,0.96,26,1055,27.4,96,47,77.9,25.933333333333334,24.916666666666668
8,4.8,35.2,2102,2126,1.01,34,1596,54.7,104,41,55.9,25.966666666666665,24.95
7.9,4.8,32.3,1928,1988,1.03,39,1372,54.2,106,40,56.3,26,24.983333333333334
8.1,4.8,30,1795,1880,1.05,40,1290,51.6,107,39,58.4,26.016666666666666,25
8,5.6,31.2,1868,1977,1.06,44,1254,55.3,108,39,55.4,26.033333333333335,25.016666666666666
8,5.9,31.4,1880,2017,1.07,43,1337,56.9,108,39,54.1,26.066666666666666,25.05
7.9,5.9,30.7,1833,1980,1.08,40,1353,54.5,108,39,56,26.083333333333332,25.066666666666666
8,5.9,28.1,1680,1823,1.08,46,1140,52.2,109,38,57.9,26.116666666666667,25.1
8,5.9,30.7,1836,1960,1.07,41,1304,52.9,107,39,57.3,26.133333333333333,25.116666666666667
7.9,5.9,30.9,1849,1968,1.06,31,1697,53.3,107,40,57,26.166666666666668,25.15
7.9,5.9,31.2,1864,1999,1.07,41,1353,55.2,108,39,55.4,26.2,25.183333333333334
7.9,5.9,29.8,1780,1906,1.07,42,1279,54.1,108,39,56.4,26.216666666666665,25.2
8.1,5.9,31.3,1871,2041,1.09,43,1317,56.9,108,39,54.1,26.233333333333334,25.216666666666665
7.9,5.9,30.7,1833,1996,1.09,40,1363,54.5,108,39,56,26.266666666666666,25.25
8.1,5.9,30.2,1803,1947,1.08,31,1737,53.2,107,40,57.1,26.3,25.283333333333335
8,5.9,30.2,1803,1968,1.09,43,1298,55.2,109,38,55.4,26.316666666666666,25.3
7.9,5.9,31.2,1863,2111,1.13,45,1294,57.9,108,39,53.3,26.35,25.333333333333332
8.1,5.9,31.2,1866,2064,1.11,41,1363,56.4,107,40,54.5,26.366666666666667,25.35
7.9,5.9,30.8,1840,2023,1.1,41,1346,55.3,107,40,55.4,26.383333333333333,25.366666666666667
7.9,5.9,29.7,1776,1955,1.1,38,1386,52.6,108,39,57.6,26.416666666666668,25.4
8.1,5.9,31.5,1881,2079,1.11,36,1616,57.4,109,39,53.7,26.45,25.433333333333334
7.9,5.9,30.7,1833,2056,1.12,46,1261,58.2,109,38,53,26.466666666666665,25.45
7.9,5.9,30.6,1830,2116,1.16,41,1421,58.8,108,40,52.6,26.5,25.483333333333334
8.1,5.9,30.9,1847,2056,1.11,40,1435,57,108,39,54,26.516666666666666,25.5
7.9,6.1,29.8,1783,1984,1.11,35,1563,54.8,109,39,55.8,26.55,25.533333333333335
4.7,6.2,28.7,1716,1968,1.15,47,1211,56.8,110,38,54.2,26.566666666666666,25.55
8.1,6.2,32.5,1944,2153,1.11,43,1339,58.2,107,40,53,26.583333333333332,25.566666666666666
8,6.2,29.7,1775,1976,1.11,42,1314,55.1,108,39,55.5,26.616666666666667,25.6
8,6.2,30.2,1805,2022,1.12,43,1307,55.6,108,39,55.1,26.633333333333333,25.616666666666667
7.9,6.2,29.4,1757,1912,1.09,29,1733,50.2,106,41,59.5,26.666666666666668,25.65
8,6.2,31.5,1885,2073,1.1,42,1319,55.7,106,41,55,26.7,25.683333333333334
8,6.2,30.9,1844,2041,1.11,43,1313,55.9,107,40,54.9,26.716666666666665,25.7
8,6.2,29.9,1789,1984,1.11,44,1264,55.4,108,39,55.3,26.733333333333334,25.716666666666665
8,6.2,31.1,1856,2072,1.12,43,1341,57,108,39,54,26.766666666666666,25.75
7.9,6.4,30.8,1843,2044,1.11,43,1326,56.4,108,39,54.5,26.783333333333335,25.766666666666666
8.1,6.9,30.1,1798,2044,1.14,45,1298,58.1,110,38,53.1,26.816666666666666,25.8
7.9,7,31.2,1868,2120,1.13,42,1374,58,108,40,53.2,26.833333333333332,25.816666666666666
8.1,7,29.9,1789,2021,1.13,42,1355,56.5,109,39,54.4,26.866666666666667,25.85
7.9,7,30.7,1838,2077,1.13,39,1443,55.8,108,40,55,26.883333333333333,25.866666666666667
8.1,7,29.5,1766,2005,1.14,41,1350,55.5,109,39,55.3,26.916666666666668,25.9
7.9,7,30.6,1828,2096,1.15,48,1222,58.2,108,40,53,26.933333333333334,25.916666666666668
7.9,7,30.3,1813,2059,1.14,42,1366,57.3,109,39,53.8,26.95,25.933333333333334
7.9,7,30.1,1797,2048,1.14,41,1364,55.7,109,39,55.1,26.983333333333334,25.966666666666665
8.1,7,29.9,1785,2018,1.13,34,1618,55.5,109,39,55.3,27,25.983333333333334
7.9,7,29.9,1787,2072,1.16,46,1262,57.8,109,39,53.4,27.033333333333335,26.016666666666666
8.1,7.6,30.4,1817,2071,1.14,45,1288,58.1,109,39,53.1,27.05,26.033333333333335
8,7.8,30.4,1816,2084,1.15,43,1354,58.8,110,39,52.5,27.066666666666666,26.05
7.9,7.8,30.4,1819,2159,1.19,47,1278,59.9,109,39,51.7,27.1,26.083333333333332
7.9,7.8,30.4,1816,2079,1.14,44,1280,56.9,109,39,54.1,27.116666666666667,26.1
8.1,7.8,31.1,1857,2128,1.15,37,1577,58.8,109,39,52.6,27.15,26.133333333333333
7.9,7.8,30.9,1848,2153,1.17,47,1297,60.3,109,39,51.3,27.166666666666668,26.15
8,7.8,29.6,1771,2065,1.17,44,1295,57.1,109,39,53.9,27.183333333333334,26.166666666666668
7.9,7.8,29.5,1764,2037,1.15,45,1224,55.6,110,39,55.1,27.216666666666665,26.2
8.1,7.8,31.3,1871,2153,1.15,45,1305,58.4,108,40,52.8,27.233333333333334,26.216666666666665
7.9,7.8,29.6,1772,2010,1.13,36,1513,54.7,109,40,55.9,27.266666666666666,26.25
7.9,7.8,29.9,1789,2088,1.17,44,1287,57.2,108,40,53.9,27.283333333333335,26.266666666666666
8.1,7.8,30.6,1831,2130,1.16,42,1432,59.7,110,39,51.9,27.3,26.283333333333335
7.9,7.8,32.3,1932,2247,1.16,45,1374,62,109,40,50,27.333333333333332,26.316666666666666
7.9,7.8,30.3,1812,2129,1.17,47,1246,58.4,110,39,52.9,27.35,26.333333333333332
8.1,7.8,31.1,1861,2159,1.16,46,1288,59,109,39,52.4,27.366666666666667,26.35
8.1,7.8,29.9,1787,2086,1.17,45,1256,56.7,108,40,54.3,27.4,26.383333333333333
7.9,7.8,29.6,1772,2016,1.14,32,1623,51.3,107,42,58.6,27.433333333333334,26.416666666666668
8.1,7.8,30.5,1820,2157,1.19,48,1238,58.9,109,40,52.5,27.45,26.433333333333334
7.9,7.8,30.7,1833,2134,1.16,47,1237,58.4,109,40,52.8,27.466666666666665,26.45
7.9,7.8,31,1852,2156,1.16,45,1276,57.6,108,40,53.5,27.483333333333334,26.466666666666665
7.9,7.8,31.6,1888,2186,1.16,39,1513,59.4,109,40,52.1,27.516666666666666,26.5
8.1,8.3,32,1915,2222,1.16,40,1502,60.5,109,40,51.2,27.55,26.533333333333335
6.8,8.5,22.3,1331,1473,1.11,35,996,34.5,103,45,72.1,27.566666666666666,26.55
5.5,6.9,23.2,1385,1725,1.25,49,847,41.6,100,47,66.4,27.583333333333332,26.566666666666666
