speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,clock_time
1.9,1,3.1,239,180,0.75,19,389,7.2,109,30,95.7,1.2666666666666666,NA,14:45:31
2.8,1.1,3.6,277,210,0.76,23,464,10.6,105,31,93.7,1.3,0.03333333333333333,14:45:33
3,1.1,7.1,539,392,0.73,26,583,15,99,35,91,1.35,0.08333333333333333,14:45:36
3,1.1,4.9,371,253,0.68,21,504,10.8,96,35,93.5,1.3833333333333333,0.11666666666666667,14:45:38
3,1.1,10.7,816,524,0.64,26,657,16.9,89,38,89.8,1.4333333333333333,0.16666666666666666,14:45:41
3,1.1,11.6,888,577,0.65,27,702,18.9,93,35,88.6,1.4666666666666668,0.2,14:45:43
3,1.1,18.3,1401,917,0.65,27,1136,30.2,96,34,81.9,1.5,0.23333333333333334,14:45:45
3,1.1,14.6,1113,728,0.65,28,889,24.7,97,34,85.1,1.5333333333333332,0.26666666666666666,14:45:47
2.9,1.1,12.5,955,641,0.67,22,952,21.4,98,34,87.1,1.5833333333333335,0.31666666666666665,14:45:50
2.9,1.1,11.8,899,625,0.7,14,1442,20,98,35,88,1.65,0.38333333333333336,14:45:54
2.9,1.1,12.5,957,679,0.71,15,1472,21.7,100,34,86.9,1.7333333333333334,0.4666666666666667,14:45:59
3,1.1,10.7,818,603,0.74,13,1404,18.8,99,35,88.7,1.8,0.5333333333333333,14:46:03
3,1.1,8,613,425,0.69,22,665,14.7,97,35,91.2,1.85,0.5833333333333334,14:46:06
3,1.1,11.9,911,641,0.7,16,1266,19.9,97,36,88,1.9166666666666665,0.65,14:46:10
3,1.1,6.9,529,347,0.66,19,623,11.9,93,36,92.8,1.9666666666666668,0.7,14:46:13
3,1.1,9.9,756,460,0.61,23,640,14.4,85,39,91.3,2,0.7333333333333333,14:46:15
2.8,1.1,11.7,896,529,0.59,22,725,16.2,85,39,90.3,2.05,0.7833333333333333,14:46:18
3,1.1,19,1448,855,0.59,24,1069,25.5,87,38,84.6,2.1,0.8333333333333334,14:46:21
3,1.1,17.8,1359,820,0.6,22,1110,23.9,88,37,85.6,2.1333333333333333,0.8666666666666667,14:46:23
3,1.1,15.6,1191,762,0.64,16,1385,21.8,92,36,86.9,2.2,0.9333333333333333,14:46:27
3.7,1.1,15.1,1154,751,0.65,20,1114,22.6,91,38,86.4,2.25,0.9833333333333333,14:46:30
5.3,1.1,23.3,1779,1176,0.66,26,1314,34.4,90,38,79.3,2.283333333333333,1.0166666666666666,14:46:32
5.6,1.1,17.5,1338,852,0.64,22,1117,24.6,86,40,85.2,2.3333333333333335,1.0666666666666667,14:46:35
5.8,1.1,22.2,1692,1122,0.66,22,1552,33.9,93,37,79.6,2.3833333333333333,1.1166666666666667,14:46:38
5.7,1.1,21.8,1668,1127,0.68,15,2147,32,91,39,80.8,2.45,1.1833333333333333,14:46:42
5.6,1.1,21.4,1633,1096,0.67,19,1682,32.1,94,37,80.7,2.5,1.2333333333333334,14:46:45
5.7,1.1,24.9,1898,1288,0.68,30,1275,38.8,94,36,76.6,2.533333333333333,1.2666666666666666,14:46:47
5.8,1.1,15.3,1170,815,0.7,40,789,31.8,102,33,80.9,2.55,1.2833333333333332,14:46:48
5.6,1.1,17.5,1335,926,0.69,28,1045,28.9,91,38,82.6,2.6,1.3333333333333333,14:46:51
5.7,1.1,22.6,1729,1199,0.69,20,1854,36.2,94,37,78.2,2.65,1.3833333333333333,14:46:54
5.8,1.1,20.1,1537,1074,0.7,14,2367,32.3,90,39,80.6,2.716666666666667,1.45,14:46:58
5.7,1.1,27,2062,1388,0.67,16,2392,39,91,39,76.5,2.783333333333333,1.5166666666666666,14:47:02
5.6,1.1,21.1,1613,1091,0.68,15,2121,31.7,89,39,80.9,2.85,1.5833333333333335,14:47:06
5.6,1.1,27.6,2112,1396,0.66,18,2096,38.2,89,39,77,2.9,1.6333333333333333,14:47:09
5.6,1.1,29.1,2220,1508,0.68,15,2746,40.9,87,41,75.4,2.966666666666667,1.7,14:47:13
5.6,1.1,20.2,1545,994,0.64,18,1532,27.8,87,40,83.3,3.0166666666666666,1.75,14:47:16
5.6,1.1,31.5,2404,1586,0.66,18,2417,44.1,89,39,73.5,3.0833333333333335,1.8166666666666667,14:47:20
5.6,1.1,17.5,1339,855,0.64,21,1092,23.3,88,40,86,3.1333333333333333,1.8666666666666667,14:47:23
5.5,1.1,30,2291,1442,0.63,25,1469,36.9,84,41,77.8,3.1666666666666665,1.9,14:47:25
5.6,1.1,32.4,2473,1599,0.65,17,2457,41.9,85,41,74.8,3.216666666666667,1.95,14:47:28
5.5,1.1,23,1759,1107,0.63,16,1720,27.1,80,44,83.7,3.283333333333333,2.0166666666666666,14:47:32
5.6,1.1,27.5,2103,1348,0.64,15,2306,35.3,84,42,78.8,3.35,2.0833333333333335,14:47:36
5.6,1.1,35.2,2691,1719,0.64,23,1935,44.5,87,40,73.2,3.4,2.1333333333333333,14:47:39
5.6,1.1,32.3,2468,1694,0.69,17,2676,45,90,40,72.9,3.45,2.183333333333333,14:47:42
5.8,1.1,28,2141,1491,0.7,19,2021,38.4,91,41,76.9,3.5166666666666666,2.25,14:47:46
5.7,1.1,25.7,1960,1339,0.68,25,1368,33.6,87,42,79.8,3.55,2.283333333333333,14:47:48
5.7,1.1,30.7,2347,1583,0.67,22,1803,39.3,85,43,76.3,3.6,2.3333333333333335,14:47:51
5.6,1.1,31.8,2427,1625,0.67,20,1999,39.9,87,42,76,3.65,2.3833333333333333,14:47:54
5.6,1.1,30.1,2302,1670,0.73,16,2797,44.5,92,41,73.2,3.716666666666667,2.45,14:47:58
5.6,1.1,32.6,2489,1842,0.74,20,2505,50.8,96,39,69.5,3.7666666666666666,2.5,14:48:01
5.6,1.1,28.7,2194,1685,0.77,21,2182,46.6,97,39,72,3.8,2.533333333333333,14:48:03
5.6,1.1,26,1982,1460,0.74,19,1927,35.8,89,43,78.5,3.8666666666666667,2.6,14:48:07
5.7,1.1,25.6,1955,1389,0.71,18,1927,34,87,44,79.6,3.9166666666666665,2.65,14:48:10
5.6,1.1,30.4,2321,1692,0.73,17,2516,43,89,42,74.1,3.966666666666667,2.7,14:48:13
5.6,1.1,26.7,2039,1460,0.72,21,1770,37.8,90,42,77.3,4.016666666666667,2.75,14:48:16
5.6,1.1,30.1,2298,1637,0.71,21,1939,40,89,42,75.9,4.066666666666666,2.8,14:48:19
5.6,1.1,34.8,2660,1996,0.75,22,2520,54.2,94,40,67.4,4.116666666666666,2.85,14:48:22
5.6,1.1,31.2,2384,1844,0.77,22,2252,49.7,95,40,70.1,4.166666666666667,2.9,14:48:25
5.6,1.1,29.2,2229,1677,0.75,27,1841,50.2,96,39,69.8,4.2,2.9333333333333336,14:48:27
5.7,1.1,26.5,2021,1529,0.76,24,1592,38.2,91,43,77,4.233333333333333,2.966666666666667,14:48:29
5.6,1.1,32.8,2502,1937,0.77,21,2530,52.2,96,40,68.6,4.283333333333333,3.0166666666666666,14:48:32
5.7,1.1,27.5,2103,1666,0.79,18,2407,44.3,96,40,73.4,4.35,3.0833333333333335,14:48:36
5.7,1.1,31.7,2423,1880,0.78,25,1992,49.4,94,41,70.3,4.383333333333334,3.1166666666666667,14:48:38
5.8,1.1,31.8,2431,1907,0.78,25,2068,51.1,95,41,69.3,4.416666666666667,3.15,14:48:40
5.6,1.1,27.5,2098,1681,0.8,19,2350,43.8,95,42,73.7,4.483333333333333,3.216666666666667,14:48:44
5.7,1.1,27.1,2069,1645,0.8,20,2100,42.7,94,42,74.3,4.533333333333333,3.2666666666666666,14:48:47
5.7,1.1,28.8,2199,1729,0.79,30,1583,48,99,39,71.1,4.566666666666666,3.3,14:48:49
5.8,1.1,30.2,2307,1838,0.8,29,1647,47.5,96,40,71.4,4.6,3.3333333333333335,14:48:51
5.8,1.1,29.6,2263,1819,0.8,23,2089,48,97,40,71.1,4.633333333333333,3.3666666666666667,14:48:53
5.8,1.1,25.1,1916,1484,0.77,24,1580,37.6,92,43,77.4,4.683333333333334,3.4166666666666665,14:48:56
5.7,1.1,29.2,2230,1731,0.78,22,1948,43,92,42,74.1,4.733333333333333,3.466666666666667,14:48:59
5.6,1.1,24.5,1870,1465,0.78,14,2597,36.4,87,46,78.1,4.8,3.533333333333333,14:49:03
5.6,1.1,35.6,2720,2120,0.78,24,2340,56.2,95,41,66.2,4.833333333333333,3.5666666666666664,14:49:05
5.6,1.1,32.3,2470,1990,0.81,21,2527,53.6,99,39,67.8,4.883333333333333,3.6166666666666667,14:49:08
